date,hour,area,smp,jeju_load_mw,land_load_mw
20260213,1,육지,115.05,825.0,63598.0
20260213,1,제주,124.18,825.0,63598.0
20260213,2,육지,108.99,789.0,61134.0
20260213,2,제주,108.99,789.0,61134.0
20260213,3,육지,91.9,761.0,59720.0
20260213,3,제주,91.9,761.0,59720.0
20260213,4,육지,91.9,748.0,59252.0
20260213,4,제주,91.9,748.0,59252.0
20260213,5,육지,91.9,742.0,59739.0
20260213,5,제주,91.9,742.0,59739.0
20260213,6,육지,113.54,752.0,61363.0
20260213,6,제주,130.22,752.0,61363.0
20260213,7,육지,115.14,794.0,65071.0
20260213,7,제주,130.22,794.0,65071.0
20260213,8,육지,119.46,861.0,70285.0
20260213,8,제주,131.17,861.0,70285.0
20260213,9,육지,119.56,882.0,74674.0
20260213,9,제주,131.05,882.0,74674.0
20260213,10,육지,118.64,834.0,72416.0
20260213,10,제주,124.05,834.0,72416.0
20260213,11,육지,113.8,780.0,68259.0
20260213,11,제주,123.85,780.0,68259.0
20260213,12,육지,105.88,734.0,64161.0
20260213,12,제주,105.88,734.0,64161.0
20260213,13,육지,109.6,693.0,59052.0
20260213,13,제주,109.6,693.0,59052.0
20260213,14,육지,102.28,699.0,60400.0
20260213,14,제주,102.28,699.0,60400.0
20260213,15,육지,109.6,718.0,61710.0
20260213,15,제주,109.6,718.0,61710.0
20260213,16,육지,114.68,760.0,63638.0
20260213,16,제주,114.68,760.0,63638.0
20260214,1,육지,110.41,780.0,61239.0
20260214,1,제주,127.18,780.0,61239.0
20260214,2,육지,111.86,744.0,58679.0
20260214,2,제주,127.18,744.0,58679.0
20260214,3,육지,98.38,712.0,57173.0
20260214,3,제주,98.38,712.0,57173.0
20260214,4,육지,92.78,684.0,56431.0
20260214,4,제주,92.78,684.0,56431.0
20260214,5,육지,86.85,696.0,56419.0
20260214,5,제주,86.85,696.0,56419.0
20260214,6,육지,98.38,712.0,57269.0
20260214,6,제주,98.38,712.0,57269.0
20260214,7,육지,98.38,749.0,58482.0
20260214,7,제주,98.38,749.0,58482.0
20260214,8,육지,98.38,787.0,59495.0
20260214,8,제주,98.38,787.0,59495.0
20260214,9,육지,108.69,844.0,59264.0
20260214,9,제주,134.32,844.0,59264.0
20260214,10,육지,130.48,850.0,56308.0
20260214,10,제주,138.74,850.0,56308.0
20260214,11,육지,124.17,798.0,53803.0
20260214,11,제주,134.32,798.0,53803.0
20260214,12,육지,100.8,743.0,50875.0
20260214,12,제주,132.01,743.0,50875.0
20260214,13,육지,98.67,699.0,48286.0
20260214,13,제주,98.67,699.0,48286.0
20260214,14,육지,98.67,716.0,48774.0
20260214,14,제주,98.67,716.0,48774.0
20260214,15,육지,100.51,715.0,50205.0
20260214,15,제주,126.51,715.0,50205.0
20260214,16,육지,97.99,725.0,53029.0
20260214,16,제주,97.99,725.0,53029.0
20260214,17,육지,81.83,795.0,56678.0
20260214,17,제주,81.83,795.0,56678.0
20260214,18,육지,97.6,857.0,59217.0
20260214,18,제주,97.6,857.0,59217.0
20260214,19,육지,97.95,898.0,61217.0
20260214,19,제주,97.95,898.0,61217.0
20260214,20,육지,97.95,907.0,61016.0
20260214,20,제주,97.95,907.0,61016.0
20260214,21,육지,97.95,893.0,60069.0
20260214,21,제주,97.95,893.0,60069.0
20260214,22,육지,97.95,866.0,58749.0
20260214,22,제주,97.95,866.0,58749.0
20260214,23,육지,97.95,841.0,59063.0
20260214,23,제주,97.95,841.0,59063.0
20260214,24,육지,97.95,817.0,59375.0
20260214,24,제주,97.95,817.0,59375.0
20260215,1,육지,98.41,832.0,56476.0
20260215,1,제주,98.41,832.0,56476.0
20260215,2,육지,81.2,793.0,54111.0
20260215,2,제주,81.2,793.0,54111.0
20260215,3,육지,79.94,763.0,52795.0
20260215,3,제주,79.94,763.0,52795.0
20260215,4,육지,79.04,749.0,52136.0
20260215,4,제주,79.04,749.0,52136.0
20260215,5,육지,79.94,742.0,52143.0
20260215,5,제주,79.94,742.0,52143.0
20260215,6,육지,80.76,753.0,52709.0
20260215,6,제주,80.76,753.0,52709.0
20260215,7,육지,97.61,799.0,53720.0
20260215,7,제주,97.61,799.0,53720.0
20260215,8,육지,98.41,809.0,54287.0
20260215,8,제주,98.41,809.0,54287.0
20260215,9,육지,79.94,791.0,53344.0
20260215,9,제주,79.94,791.0,53344.0
20260215,10,육지,98.15,753.0,49920.0
20260215,10,제주,98.15,753.0,49920.0
20260215,11,육지,107.08,719.0,47839.0
20260215,11,제주,107.08,719.0,47839.0
20260215,12,육지,98.15,695.0,45363.0
20260215,12,제주,98.15,695.0,45363.0
20260215,13,육지,97.89,702.0,43913.0
20260215,13,제주,97.89,702.0,43913.0
20260215,14,육지,97.89,701.0,44203.0
20260215,14,제주,97.89,701.0,44203.0
20260215,15,육지,97.89,707.0,45831.0
20260215,15,제주,97.89,707.0,45831.0
20260215,16,육지,74.76,718.0,49474.0
20260215,16,제주,74.76,718.0,49474.0
20260215,17,육지,90.47,745.0,53967.0
20260215,17,제주,90.47,745.0,53967.0
20260215,18,육지,97.89,821.0,57160.0
20260215,18,제주,97.89,821.0,57160.0
20260215,19,육지,100.68,876.0,59124.0
20260215,19,제주,100.68,876.0,59124.0
20260215,20,육지,98.15,908.0,58900.0
20260215,20,제주,98.15,908.0,58900.0
20260215,21,육지,98.15,895.0,58336.0
20260215,21,제주,98.15,895.0,58336.0
20260215,22,육지,98.15,866.0,57403.0
20260215,22,제주,98.15,866.0,57403.0
20260215,23,육지,98.15,843.0,57426.0
20260215,23,제주,98.15,843.0,57426.0
20260215,24,육지,98.15,812.0,57457.0
20260215,24,제주,98.15,812.0,57457.0
20260216,1,육지,98.8,712.0,54865.0
20260216,1,제주,122.58,712.0,54865.0
20260216,2,육지,115.91,672.0,52597.0
20260216,2,제주,115.91,672.0,52597.0
20260216,3,육지,96.58,641.0,51282.0
20260216,3,제주,96.58,641.0,51282.0
20260216,4,육지,79.84,627.0,50719.0
20260216,4,제주,79.84,627.0,50719.0
20260216,5,육지,79.02,620.0,50630.0
20260216,5,제주,79.02,620.0,50630.0
20260216,6,육지,87.55,631.0,51196.0
20260216,6,제주,87.55,631.0,51196.0
20260216,7,육지,98.8,678.0,51726.0
20260216,7,제주,98.8,678.0,51726.0
20260216,8,육지,98.8,723.0,51777.0
20260216,8,제주,127.79,723.0,51777.0
20260216,9,육지,74.52,721.0,49375.0
20260216,9,제주,127.79,721.0,49375.0
20260216,10,육지,72.39,674.0,44903.0
20260216,10,제주,72.39,674.0,44903.0
20260216,11,육지,72.15,622.0,43320.0
20260216,11,제주,72.15,622.0,43320.0
20260216,12,육지,71.87,581.0,41342.0
20260216,12,제주,71.87,581.0,41342.0
20260216,13,육지,6.01,570.0,39911.0
20260216,13,제주,6.01,570.0,39911.0
20260216,14,육지,6.74,606.0,39971.0
20260216,14,제주,6.74,606.0,39971.0
20260216,15,육지,72.15,642.0,40896.0
20260216,15,제주,72.15,642.0,40896.0
20260216,16,육지,72.15,669.0,43658.0
20260216,16,제주,72.15,669.0,43658.0
20260216,17,육지,72.41,698.0,47667.0
20260216,17,제주,123.83,698.0,47667.0
20260216,18,육지,98.1,729.0,51675.0
20260216,18,제주,123.83,729.0,51675.0
20260216,19,육지,100.68,812.0,54476.0
20260216,19,제주,106.85,812.0,54476.0
20260216,20,육지,98.45,850.0,54246.0
20260216,20,제주,106.85,850.0,54246.0
20260216,21,육지,98.45,825.0,53887.0
20260216,21,제주,106.85,825.0,53887.0
20260216,22,육지,98.45,783.0,53448.0
20260216,22,제주,106.85,783.0,53448.0
20260216,23,육지,98.45,757.0,54051.0
20260216,23,제주,123.83,757.0,54051.0
20260216,24,육지,98.45,723.0,54373.0
20260216,24,제주,123.83,723.0,54373.0
20260217,1,육지,98.8,734.0,51958.0
20260217,1,제주,98.8,734.0,51958.0
20260217,2,육지,98.8,702.0,49971.0
20260217,2,제주,98.8,702.0,49971.0
20260217,3,육지,78.49,677.0,48842.0
20260217,3,제주,78.49,677.0,48842.0
20260217,4,육지,78.34,665.0,48373.0
20260217,4,제주,78.34,665.0,48373.0
20260217,5,육지,78.39,660.0,48378.0
20260217,5,제주,78.39,660.0,48378.0
20260217,6,육지,96.93,669.0,49139.0
20260217,6,제주,96.93,669.0,49139.0
20260217,7,육지,98.8,706.0,50159.0
20260217,7,제주,126.81,706.0,50159.0
20260217,8,육지,98.8,715.0,50439.0
20260217,8,제주,126.81,715.0,50439.0
20260217,9,육지,78.97,698.0,47667.0
20260217,9,제주,126.81,698.0,47667.0
20260217,10,육지,70.22,628.0,42257.0
20260217,10,제주,70.22,628.0,42257.0
20260217,11,육지,70.22,572.0,38851.0
20260217,11,제주,70.22,572.0,38851.0
20260217,12,육지,68.44,511.0,36508.0
20260217,12,제주,0.0,511.0,36508.0
20260217,13,육지,0.0,497.0,35465.0
20260217,13,제주,0.0,497.0,35465.0
20260217,14,육지,67.16,530.0,36008.0
20260217,14,제주,0.0,530.0,36008.0
20260217,15,육지,68.65,557.0,37520.0
20260217,15,제주,0.0,557.0,37520.0
20260217,16,육지,70.22,606.0,40259.0
20260217,16,제주,70.22,606.0,40259.0
20260217,17,육지,76.77,641.0,44551.0
20260217,17,제주,76.77,641.0,44551.0
20260217,18,육지,98.28,715.0,48997.0
20260217,18,제주,123.84,715.0,48997.0
20260217,19,육지,101.06,782.0,52391.0
20260217,19,제주,106.85,782.0,52391.0
20260217,20,육지,101.06,837.0,52528.0
20260217,20,제주,106.85,837.0,52528.0
20260217,21,육지,101.72,825.0,52637.0
20260217,21,제주,106.85,825.0,52637.0
20260217,22,육지,101.72,791.0,52574.0
20260217,22,제주,106.85,791.0,52574.0
20260217,23,육지,101.72,770.0,53172.0
20260217,23,제주,123.84,770.0,53172.0
20260217,24,육지,101.72,743.0,53969.0
20260217,24,제주,123.84,743.0,53969.0
20260218,1,육지,100.34,748.0,50983.0
20260218,1,제주,100.34,748.0,50983.0
20260218,2,육지,100.29,703.0,49201.0
20260218,2,제주,100.29,703.0,49201.0
20260218,3,육지,99.94,670.0,48368.0
20260218,3,제주,99.94,670.0,48368.0
20260218,4,육지,99.64,657.0,47805.0
20260218,4,제주,99.64,657.0,47805.0
20260218,5,육지,99.94,650.0,47908.0
20260218,5,제주,99.94,650.0,47908.0
20260218,6,육지,100.18,662.0,48665.0
20260218,6,제주,100.18,662.0,48665.0
20260218,7,육지,100.34,713.0,49383.0
20260218,7,제주,100.34,713.0,49383.0
20260218,8,육지,100.34,780.0,49412.0
20260218,8,제주,100.34,780.0,49412.0
20260218,9,육지,94.7,788.0,47000.0
20260218,9,제주,94.7,788.0,47000.0
20260218,10,육지,70.78,720.0,42261.0
20260218,10,제주,70.78,720.0,42261.0
20260218,11,육지,70.78,637.0,39555.0
20260218,11,제주,70.78,637.0,39555.0
20260218,12,육지,71.89,579.0,37113.0
20260218,12,제주,0.0,579.0,37113.0
20260218,13,육지,0.0,537.0,35617.0
20260218,13,제주,0.0,537.0,35617.0
20260218,14,육지,6.72,542.0,36189.0
20260218,14,제주,0.0,542.0,36189.0
20260218,15,육지,68.44,559.0,37710.0
20260218,15,제주,0.0,559.0,37710.0
20260218,16,육지,70.78,610.0,41505.0
20260218,16,제주,70.78,610.0,41505.0
20260218,17,육지,83.36,670.0,47215.0
20260218,17,제주,83.36,670.0,47215.0
20260218,18,육지,98.15,800.0,53142.0
20260218,18,제주,98.15,800.0,53142.0
20260218,19,육지,104.13,888.0,57093.0
20260218,19,제주,104.13,888.0,57093.0
20260218,20,육지,104.13,900.0,57081.0
20260218,20,제주,104.13,900.0,57081.0
20260218,21,육지,104.13,874.0,56722.0
20260218,21,제주,104.13,874.0,56722.0
20260218,22,육지,104.13,827.0,55615.0
20260218,22,제주,104.13,827.0,55615.0
20260218,23,육지,104.13,799.0,55643.0
20260218,23,제주,104.13,799.0,55643.0
20260218,24,육지,104.13,761.0,55777.0
20260218,24,제주,104.13,761.0,55777.0
20260219,1,육지,104.32,764.0,53659.0
20260219,1,제주,104.32,764.0,53659.0
20260219,2,육지,113.85,730.0,51770.0
20260219,2,제주,113.85,730.0,51770.0
20260219,3,육지,91.98,705.0,50833.0
20260219,3,제주,91.98,705.0,50833.0
20260219,4,육지,91.98,695.0,50459.0
20260219,4,제주,91.98,695.0,50459.0
20260219,5,육지,91.98,690.0,51233.0
20260219,5,제주,91.98,690.0,51233.0
20260219,6,육지,91.98,699.0,52859.0
20260219,6,제주,91.98,699.0,52859.0
20260219,7,육지,102.88,737.0,56571.0
20260219,7,제주,102.88,737.0,56571.0
20260219,8,육지,113.24,798.0,62087.0
20260219,8,제주,129.63,798.0,62087.0
20260219,9,육지,116.11,816.0,67646.0
20260219,9,제주,129.63,816.0,67646.0
20260219,10,육지,136.49,767.0,67214.0
20260219,10,제주,136.49,767.0,67214.0
20260219,11,육지,103.93,713.0,63902.0
20260219,11,제주,103.93,713.0,63902.0
20260219,12,육지,103.93,670.0,60676.0
20260219,12,제주,103.93,670.0,60676.0
20260219,13,육지,110.2,628.0,56487.0
20260219,13,제주,110.2,628.0,56487.0
20260219,14,육지,102.79,631.0,58407.0
20260219,14,제주,102.79,631.0,58407.0
20260219,15,육지,103.59,648.0,60025.0
20260219,15,제주,103.59,648.0,60025.0
20260219,16,육지,103.13,691.0,62867.0
20260219,16,제주,103.13,691.0,62867.0
20260219,17,육지,124.25,732.0,67633.0
20260219,17,제주,124.25,732.0,67633.0
20260219,18,육지,124.85,799.0,70163.0
20260219,18,제주,124.85,799.0,70163.0
20260219,19,육지,124.85,869.0,70669.0
20260219,19,제주,125.89,869.0,70669.0
20260219,20,육지,123.64,878.0,68737.0
20260219,20,제주,125.89,878.0,68737.0
20260219,21,육지,114.96,858.0,66354.0
20260219,21,제주,125.89,858.0,66354.0
20260219,22,육지,114.51,823.0,63600.0
20260219,22,제주,125.89,823.0,63600.0
20260219,23,육지,113.29,802.0,62852.0
20260219,23,제주,125.89,802.0,62852.0
20260219,24,육지,114.51,774.0,63072.0
20260219,24,제주,125.15,774.0,63072.0
20260220,1,육지,105.55,763.0,58165.0
20260220,1,제주,124.15,763.0,58165.0
20260220,2,육지,102.75,732.0,56061.0
20260220,2,제주,102.75,732.0,56061.0
20260220,3,육지,102.75,711.0,55393.0
20260220,3,제주,102.75,711.0,55393.0
20260220,4,육지,102.75,696.0,54119.0
20260220,4,제주,102.75,696.0,54119.0
20260220,5,육지,102.75,706.0,54794.0
20260220,5,제주,102.75,706.0,54794.0
20260220,6,육지,106.37,725.0,57191.0
20260220,6,제주,124.15,725.0,57191.0
20260220,7,육지,117.5,765.0,60923.0
20260220,7,제주,124.15,765.0,60923.0
20260220,8,육지,118.35,780.0,66093.0
20260220,8,제주,124.15,780.0,66093.0
20260220,9,육지,128.8,755.0,68602.0
20260220,9,제주,128.8,755.0,68602.0
20260220,10,육지,117.96,688.0,67181.0
20260220,10,제주,117.96,688.0,67181.0
20260220,11,육지,113.42,686.0,63167.0
20260220,11,제주,113.42,686.0,63167.0
20260220,12,육지,105.31,628.0,59797.0
20260220,12,제주,105.31,628.0,59797.0
20260220,13,육지,105.18,591.0,55166.0
20260220,13,제주,105.18,591.0,55166.0
20260220,14,육지,104.66,606.0,56600.0
20260220,14,제주,104.66,606.0,56600.0
20260220,15,육지,104.66,613.0,58010.0
20260220,15,제주,104.66,613.0,58010.0
20260220,16,육지,104.39,634.0,60397.0
20260220,16,제주,104.39,634.0,60397.0
20260220,17,육지,111.34,689.0,64143.0
20260220,17,제주,111.34,689.0,64143.0
20260220,18,육지,121.42,749.0,67477.0
20260220,18,제주,121.42,749.0,67477.0
20260220,19,육지,122.36,841.0,68854.0
20260220,19,제주,122.36,841.0,68854.0
20260220,20,육지,122.72,860.0,68432.0
20260220,20,제주,126.97,860.0,68432.0
20260220,21,육지,120.7,857.0,66515.0
20260220,21,제주,127.04,857.0,66515.0
20260220,22,육지,115.64,839.0,64660.0
20260220,22,제주,127.04,839.0,64660.0
20260220,23,육지,114.87,813.0,63313.0
20260220,23,제주,126.31,813.0,63313.0
20260220,24,육지,114.85,791.0,62501.0
20260220,24,제주,114.85,791.0,62501.0
20260221,1,육지,110.41,773.0,59283.0
20260221,1,제주,122.41,773.0,59283.0
20260221,2,육지,105.57,738.0,56995.0
20260221,2,제주,105.57,738.0,56995.0
20260221,3,육지,105.57,708.0,55516.0
20260221,3,제주,105.57,708.0,55516.0
20260221,4,육지,104.66,695.0,54815.0
20260221,4,제주,104.66,695.0,54815.0
20260221,5,육지,104.66,699.0,55279.0
20260221,5,제주,104.66,699.0,55279.0
20260221,6,육지,104.66,712.0,55569.0
20260221,6,제주,104.66,712.0,55569.0
20260221,7,육지,113.35,743.0,56724.0
20260221,7,제주,113.35,743.0,56724.0
20260221,8,육지,105.57,700.0,57765.0
20260221,8,제주,105.57,700.0,57765.0
20260221,9,육지,108.87,691.0,56031.0
20260221,9,제주,108.87,691.0,56031.0
20260221,10,육지,120.08,631.0,51399.0
20260221,10,제주,120.08,631.0,51399.0
20260221,11,육지,100.14,599.0,47744.0
20260221,11,제주,100.14,599.0,47744.0
20260221,12,육지,100.13,565.0,44535.0
20260221,12,제주,100.13,565.0,44535.0
20260221,13,육지,100.12,544.0,42527.0
20260221,13,제주,0.0,544.0,42527.0
20260221,14,육지,100.12,530.0,42631.0
20260221,14,제주,0.0,530.0,42631.0
20260221,15,육지,99.64,542.0,43929.0
20260221,15,제주,0.0,542.0,43929.0
20260221,16,육지,99.57,585.0,47025.0
20260221,16,제주,99.57,585.0,47025.0
20260221,17,육지,103.26,597.0,51293.0
20260221,17,제주,103.26,597.0,51293.0
20260221,18,육지,112.87,694.0,55064.0
20260221,18,제주,112.87,694.0,55064.0
20260221,19,육지,115.04,768.0,57913.0
20260221,19,제주,115.04,768.0,57913.0
20260221,20,육지,115.12,818.0,58364.0
20260221,20,제주,115.12,818.0,58364.0
20260221,21,육지,115.11,803.0,57908.0
20260221,21,제주,115.11,803.0,57908.0
20260221,22,육지,115.12,776.0,57628.0
20260221,22,제주,115.12,776.0,57628.0
20260221,23,육지,115.1,756.0,57224.0
20260221,23,제주,115.1,756.0,57224.0
20260221,24,육지,115.1,743.0,57202.0
20260221,24,제주,115.1,743.0,57202.0
20260222,1,육지,103.07,702.0,53658.0
20260222,1,제주,103.07,702.0,53658.0
20260222,2,육지,102.1,670.0,51248.0
20260222,2,제주,102.1,670.0,51248.0
20260222,3,육지,99.79,649.0,49920.0
20260222,3,제주,99.79,649.0,49920.0
20260222,4,육지,88.38,635.0,49540.0
20260222,4,제주,88.38,635.0,49540.0
20260222,5,육지,83.1,638.0,49177.0
20260222,5,제주,83.1,638.0,49177.0
20260222,6,육지,90.19,650.0,49817.0
20260222,6,제주,90.19,650.0,49817.0
20260222,7,육지,90.01,672.0,50295.0
20260222,7,제주,90.01,672.0,50295.0
20260222,8,육지,97.12,694.0,51856.0
20260222,8,제주,97.12,694.0,51856.0
20260222,9,육지,97.12,698.0,52045.0
20260222,9,제주,97.12,698.0,52045.0
20260222,10,육지,97.2,659.0,51601.0
20260222,10,제주,97.2,659.0,51601.0
20260222,11,육지,97.04,612.0,51594.0
20260222,11,제주,97.04,612.0,51594.0
20260222,12,육지,97.12,595.0,50162.0
20260222,12,제주,97.12,595.0,50162.0
20260222,13,육지,97.89,539.0,47781.0
20260222,13,제주,97.89,539.0,47781.0
20260222,14,육지,95.28,561.0,45314.0
20260222,14,제주,95.28,561.0,45314.0
20260222,15,육지,5.84,571.0,44035.0
20260222,15,제주,5.84,571.0,44035.0
20260222,16,육지,75.3,608.0,45666.0
20260222,16,제주,75.3,608.0,45666.0
20260222,17,육지,84.07,636.0,50556.0
20260222,17,제주,84.07,636.0,50556.0
20260222,18,육지,97.53,712.0,55194.0
20260222,18,제주,97.53,712.0,55194.0
20260222,19,육지,104.12,780.0,59173.0
20260222,19,제주,104.12,780.0,59173.0
20260222,20,육지,104.12,868.0,58989.0
20260222,20,제주,104.12,868.0,58989.0
20260222,21,육지,104.12,852.0,59237.0
20260222,21,제주,104.12,852.0,59237.0
20260222,22,육지,104.12,829.0,58150.0
20260222,22,제주,104.12,829.0,58150.0
20260222,23,육지,104.12,833.0,58226.0
20260222,23,제주,104.12,833.0,58226.0
20260222,24,육지,104.12,810.0,56921.0
20260222,24,제주,104.12,810.0,56921.0
20260223,1,육지,113.29,809.0,55590.0
20260223,1,제주,113.29,809.0,55590.0
20260223,2,육지,86.93,773.0,53331.0
20260223,2,제주,86.93,773.0,53331.0
20260223,3,육지,78.58,745.0,51915.0
20260223,3,제주,78.58,745.0,51915.0
20260223,4,육지,78.58,732.0,51704.0
20260223,4,제주,78.58,732.0,51704.0
20260223,5,육지,78.58,741.0,52082.0
20260223,5,제주,78.58,741.0,52082.0
20260223,6,육지,81.16,751.0,54688.0
20260223,6,제주,81.16,751.0,54688.0
20260223,7,육지,112.01,793.0,59375.0
20260223,7,제주,112.01,793.0,59375.0
20260223,8,육지,113.0,839.0,66131.0
20260223,8,제주,113.0,839.0,66131.0
20260223,9,육지,131.56,860.0,71515.0
20260223,9,제주,131.56,860.0,71515.0
20260223,10,육지,122.9,812.0,71173.0
20260223,10,제주,122.9,812.0,71173.0
20260223,11,육지,116.8,731.0,67886.0
20260223,11,제주,116.8,731.0,67886.0
20260223,12,육지,106.8,684.0,64014.0
20260223,12,제주,106.8,684.0,64014.0
20260223,13,육지,109.85,638.0,59463.0
20260223,13,제주,109.85,638.0,59463.0
20260223,14,육지,105.34,620.0,62223.0
20260223,14,제주,105.34,620.0,62223.0
20260223,15,육지,105.34,638.0,64053.0
20260223,15,제주,105.34,638.0,64053.0
20260223,16,육지,105.34,685.0,66299.0
20260223,16,제주,105.34,685.0,66299.0
20260223,17,육지,114.74,733.0,70275.0
20260223,17,제주,114.74,733.0,70275.0
20260223,18,육지,121.4,803.0,72914.0
20260223,18,제주,121.4,803.0,72914.0
20260223,19,육지,121.4,873.0,73421.0
20260223,19,제주,125.97,873.0,73421.0
20260223,20,육지,121.18,912.0,72566.0
20260223,20,제주,126.03,912.0,72566.0
20260223,21,육지,120.55,890.0,70109.0
20260223,21,제주,126.03,890.0,70109.0
20260223,22,육지,115.21,853.0,67749.0
20260223,22,제주,126.03,853.0,67749.0
20260223,23,육지,113.29,829.0,67072.0
20260223,23,제주,126.03,829.0,67072.0
20260223,24,육지,113.29,800.0,66215.0
20260223,24,제주,113.29,800.0,66215.0
20260224,1,육지,108.05,723.0,60635.0
20260224,1,제주,124.4,723.0,60635.0
20260224,2,육지,100.31,686.0,58033.0
20260224,2,제주,100.31,686.0,58033.0
20260224,3,육지,92.93,663.0,56563.0
20260224,3,제주,92.93,663.0,56563.0
20260224,4,육지,99.77,648.0,56044.0
20260224,4,제주,99.77,648.0,56044.0
20260224,5,육지,99.77,639.0,56494.0
20260224,5,제주,99.77,639.0,56494.0
20260224,6,육지,100.07,663.0,58387.0
20260224,6,제주,100.07,663.0,58387.0
20260224,7,육지,105.34,706.0,62482.0
20260224,7,제주,105.34,706.0,62482.0
20260224,8,육지,121.04,761.0,68614.0
20260224,8,제주,123.69,761.0,68614.0
20260224,9,육지,124.46,792.0,75192.0
20260224,9,제주,124.46,792.0,75192.0
20260224,10,육지,137.01,811.0,75973.0
20260224,10,제주,137.01,811.0,75973.0
20260224,11,육지,137.01,819.0,75860.0
20260224,11,제주,137.01,819.0,75860.0
20260224,12,육지,128.81,811.0,74769.0
20260224,12,제주,128.81,811.0,74769.0
20260224,13,육지,121.09,795.0,71606.0
20260224,13,제주,121.09,795.0,71606.0
20260224,14,육지,129.13,801.0,73380.0
20260224,14,제주,103.59,801.0,73380.0
20260224,15,육지,128.77,802.0,72849.0
20260224,15,제주,128.77,802.0,72849.0
20260224,16,육지,124.46,804.0,71507.0
20260224,16,제주,124.46,804.0,71507.0
20260224,17,육지,119.52,809.0,70570.0
20260224,17,제주,119.52,809.0,70570.0
20260224,18,육지,119.33,826.0,69032.0
20260224,18,제주,119.33,826.0,69032.0
20260224,19,육지,119.4,841.0,69856.0
20260224,19,제주,119.4,841.0,69856.0
20260224,20,육지,119.23,836.0,68868.0
20260224,20,제주,119.23,836.0,68868.0
20260224,21,육지,112.99,829.0,66959.0
20260224,21,제주,112.99,829.0,66959.0
20260224,22,육지,112.67,815.0,64941.0
20260224,22,제주,112.67,815.0,64941.0
20260224,23,육지,112.67,800.0,64362.0
20260224,23,제주,112.67,800.0,64362.0
20260224,24,육지,112.67,778.0,63340.0
20260224,24,제주,112.67,778.0,63340.0
20260225,1,육지,110.57,741.0,60889.0
20260225,1,제주,110.57,741.0,60889.0
20260225,2,육지,105.71,711.0,58710.0
20260225,2,제주,105.71,711.0,58710.0
20260225,3,육지,105.71,690.0,57419.0
20260225,3,제주,105.71,690.0,57419.0
20260225,4,육지,104.57,676.0,56440.0
20260225,4,제주,104.57,676.0,56440.0
20260225,5,육지,105.71,679.0,57472.0
20260225,5,제주,105.71,679.0,57472.0
20260225,6,육지,107.5,697.0,58871.0
20260225,6,제주,107.5,697.0,58871.0
20260225,7,육지,114.86,736.0,63153.0
20260225,7,제주,114.86,736.0,63153.0
20260225,8,육지,119.73,786.0,68964.0
20260225,8,제주,119.73,786.0,68964.0
20260225,9,육지,125.12,780.0,72423.0
20260225,9,제주,125.12,780.0,72423.0
20260225,10,육지,122.42,743.0,71244.0
20260225,10,제주,128.12,743.0,71244.0
20260225,11,육지,118.07,761.0,68272.0
20260225,11,제주,118.07,761.0,68272.0
20260225,12,육지,103.14,716.0,63616.0
20260225,12,제주,103.14,716.0,63616.0
20260225,13,육지,109.3,673.0,58852.0
20260225,13,제주,109.3,673.0,58852.0
20260225,14,육지,109.3,689.0,60622.0
20260225,14,제주,109.3,689.0,60622.0
20260225,15,육지,109.3,692.0,61704.0
20260225,15,제주,109.3,692.0,61704.0
20260225,16,육지,109.3,691.0,63254.0
20260225,16,제주,109.3,691.0,63254.0
20260225,17,육지,116.08,696.0,66566.0
20260225,17,제주,126.56,696.0,66566.0
20260225,18,육지,119.8,736.0,68220.0
20260225,18,제주,125.8,736.0,68220.0
20260225,19,육지,121.71,815.0,69863.0
20260225,19,제주,121.71,815.0,69863.0
20260225,20,육지,121.37,823.0,69722.0
20260225,20,제주,121.37,823.0,69722.0
20260225,21,육지,119.83,820.0,67445.0
20260225,21,제주,119.83,820.0,67445.0
20260225,22,육지,119.83,803.0,65838.0
20260225,22,제주,119.83,803.0,65838.0
20260225,23,육지,119.83,782.0,65163.0
20260225,23,제주,119.83,782.0,65163.0
20260225,24,육지,114.77,760.0,62775.0
20260225,24,제주,114.77,760.0,62775.0
20260226,1,육지,111.71,724.0,58966.0
20260226,1,제주,111.71,724.0,58966.0
20260226,2,육지,113.29,689.0,57210.0
20260226,2,제주,113.29,689.0,57210.0
20260226,3,육지,107.76,661.0,55606.0
20260226,3,제주,107.76,661.0,55606.0
20260226,4,육지,107.76,636.0,54930.0
20260226,4,제주,107.76,636.0,54930.0
20260226,5,육지,107.76,631.0,55731.0
20260226,5,제주,107.76,631.0,55731.0
20260226,6,육지,107.76,646.0,57295.0
20260226,6,제주,107.76,646.0,57295.0
20260226,7,육지,117.13,689.0,60974.0
20260226,7,제주,117.13,689.0,60974.0
20260226,8,육지,121.46,734.0,66613.0
20260226,8,제주,121.46,734.0,66613.0
20260226,9,육지,126.35,782.0,70266.0
20260226,9,제주,126.35,782.0,70266.0
20260226,10,육지,126.09,802.0,68527.0
20260226,10,제주,127.5,802.0,68527.0
20260226,11,육지,118.35,815.0,65879.0
20260226,11,제주,118.35,815.0,65879.0
20260226,12,육지,107.4,799.0,62481.0
20260226,12,제주,107.4,799.0,62481.0
20260226,13,육지,109.32,771.0,59645.0
20260226,13,제주,109.32,771.0,59645.0
20260226,14,육지,111.78,791.0,62723.0
